,Year,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
2767,2018,2987.0,254.79,5.0,59.29,True,False,False,False,False
2768,2011,2179.0,120.0,7.0,5.5,True,False,False,False,True
2769,2006,1341.0,83.0,5.0,1.75,False,False,False,True,True
2770,2016,1197.0,83.1,5.0,6.75,False,False,False,True,True
2771,2011,1991.0,123.7,5.0,3.95,True,False,False,False,True
2772,2011,1591.0,121.3,5.0,4.2,False,False,False,True,True
2773,2016,1497.0,118.0,5.0,8.4,False,False,False,True,True
2774,2017,1197.0,103.5,5.0,8.25,False,False,False,True,False
2775,2013,1198.0,86.8,5.0,3.31,False,False,False,True,True
2776,2017,1248.0,74.0,5.0,7.5,True,False,False,False,True
2777,2012,1497.0,118.0,5.0,4.75,False,False,False,True,True
2778,2013,2696.0,184.0,7.0,8.79,True,False,False,False,False
2779,2014,1798.0,157.75,5.0,9.5,False,False,False,True,True
2781,2010,796.0,46.3,5.0,1.55,False,False,False,True,True
2782,2014,1396.0,90.0,5.0,5.85,True,False,False,False,True
2783,2014,1499.0,110.0,5.0,7.52,False,False,False,True,True
2784,2011,1461.0,63.1,5.0,3.6,True,False,False,False,True
2785,2016,1198.0,86.8,5.0,4.73,False,False,False,True,True
2786,2013,2696.0,184.0,7.0,10.5,True,False,False,False,False
2787,2013,2993.0,258.0,5.0,34.54,True,False,False,False,False
2788,2018,1197.0,81.86,5.0,6.07,False,False,False,True,True
2789,2018,1197.0,83.1,5.0,7.76,False,False,False,True,True
2790,2016,2498.0,112.0,8.0,7.46,True,False,False,False,True
2791,2012,1461.0,78.0,5.0,3.49,True,False,False,False,True
2792,2012,1197.0,80.0,5.0,4.05,False,False,False,True,True
2793,2013,2835.0,107.2,6.0,11.88,True,False,False,False,True
2794,2011,1794.0,138.1,5.0,6.45,False,False,False,True,False
2795,2015,2993.0,258.0,5.0,50.0,True,False,False,False,False
2796,2011,2497.0,215.0,5.0,9.0,False,False,False,True,False
2797,2016,1582.0,126.2,5.0,14.25,True,False,False,False,False
2798,2017,1493.0,100.0,7.0,7.36,True,False,False,False,True
2799,2010,2179.0,120.0,8.0,4.4,True,False,False,False,True
2800,2016,799.0,53.3,5.0,3.1,False,False,False,True,True
2801,2017,999.0,67.0,5.0,4.28,False,False,False,True,False
2802,2017,1197.0,85.0,5.0,5.5,False,False,False,True,True
2803,2012,1896.0,105.0,5.0,6.99,True,False,False,False,False
2804,2018,796.0,47.3,5.0,4.29,False,False,False,True,True
2805,2014,1197.0,85.8,5.0,4.2,False,False,False,True,True
2806,2012,1396.0,90.0,5.0,4.11,True,False,False,False,True
2807,2015,1968.0,174.33,5.0,18.75,True,False,False,False,False
2808,2017,2987.0,254.79,5.0,64.95,True,False,False,False,False
2809,2010,1086.0,68.05,5.0,1.59,False,False,False,True,True
2810,2016,998.0,67.04,5.0,3.6,False,False,False,True,True
2811,2017,1497.0,117.3,5.0,7.87,False,False,False,True,True
2812,2018,1197.0,81.86,5.0,5.55,False,False,False,True,True
2813,2014,1498.0,98.6,5.0,6.4,True,False,False,False,True
2814,2009,1298.0,85.8,5.0,2.65,False,False,False,True,True
2815,2015,1298.0,85.8,5.0,5.5,False,False,False,True,True
2816,2013,2179.0,140.0,7.0,7.31,True,False,False,False,True
2817,2016,1248.0,88.5,5.0,7.1,True,False,False,False,True
2818,2016,1582.0,126.32,5.0,7.83,True,False,False,False,True
2819,2005,1493.0,82.0,5.0,0.85,True,False,False,False,True
2820,2014,1198.0,86.8,5.0,3.55,False,False,False,True,True
2821,2017,1197.0,81.86,5.0,8.19,False,False,False,True,True
2822,2018,1995.0,184.0,5.0,28.0,True,False,False,False,False
2823,2015,1968.0,138.03,5.0,13.0,True,False,False,False,False
2824,2011,1598.0,103.5,5.0,3.29,False,False,False,True,True
2825,2015,1197.0,85.0,5.0,4.41,False,False,False,True,True
2826,2013,1461.0,108.45,5.0,4.99,True,False,False,False,True
2827,2009,1995.0,190.0,5.0,17.98,True,False,False,False,False
2828,2018,1248.0,91.72,5.0,7.71,True,False,False,False,True
2829,2013,998.0,67.04,5.0,2.8,False,False,False,True,True
2830,2013,1248.0,76.9,5.0,3.0,True,False,False,False,True
2831,2015,2179.0,140.0,7.0,12.49,True,False,False,False,True
2832,2016,1248.0,88.8,5.0,5.0,True,False,False,False,True
2833,2017,1995.0,190.0,5.0,32.64,True,False,False,False,False
2834,2015,1248.0,74.0,5.0,6.5,True,False,False,False,True
2835,2015,1995.0,190.0,5.0,35.0,True,False,False,False,False
2836,2015,1396.0,69.01,5.0,2.0,True,False,False,False,True
2837,2015,2179.0,140.0,7.0,9.46,True,False,False,False,True
2838,2016,2967.0,241.4,7.0,39.0,True,False,False,False,False
2839,2009,1995.0,177.0,5.0,15.0,True,False,False,False,False
2840,2013,1591.0,121.3,5.0,6.15,False,False,False,True,True
2841,2015,2199.0,194.3,7.0,14.5,True,False,False,False,False
2843,2018,998.0,67.0,5.0,5.18,False,False,False,True,False
2844,2007,1061.0,64.0,5.0,1.24,False,False,False,True,True
2845,2013,1197.0,82.85,5.0,2.8,False,False,False,True,True
2846,2011,1798.0,157.75,5.0,5.23,False,False,False,True,False
2847,2005,1341.0,83.0,5.0,0.45,False,False,False,True,True
2848,2014,998.0,67.1,5.0,3.25,False,False,False,True,True
2849,2015,796.0,34.2,5.0,1.5,False,False,False,True,True
2850,2012,1197.0,78.9,5.0,2.85,False,False,False,True,True
2851,2018,999.0,67.0,5.0,4.5,False,False,False,True,True
2852,2014,2147.0,107.3,5.0,16.25,True,False,False,False,False
2853,2017,1197.0,103.5,5.0,7.75,False,False,False,True,False
2854,2007,2179.0,120.0,8.0,4.35,True,False,False,False,True
2855,2019,2755.0,174.5,7.0,33.13,True,False,False,False,False
2856,2013,936.0,56.3,5.0,3.63,True,False,False,False,True
2857,2010,2494.0,102.0,8.0,4.75,True,False,False,False,True
2858,2018,1197.0,83.14,5.0,6.51,False,False,False,True,True
2859,2018,999.0,67.0,5.0,4.8,False,False,False,True,True
2860,2017,1248.0,74.0,5.0,6.0,True,False,False,False,True
2861,2016,1197.0,82.0,5.0,6.4,False,False,False,True,True
2862,2014,1498.0,103.2,5.0,4.9,True,False,False,False,True
2863,2013,1968.0,174.33,5.0,20.57,True,False,False,False,False
2864,2015,1248.0,73.9,5.0,4.76,True,False,False,False,True
2865,2012,995.0,62.0,5.0,2.0,False,False,False,True,True
2866,2009,1995.0,190.0,5.0,9.92,True,False,False,False,False
2867,2018,814.0,55.2,5.0,3.69,False,False,False,True,True
2868,2013,1248.0,74.0,5.0,5.75,True,False,False,False,True
2869,2014,1498.0,88.5,5.0,5.7,True,False,False,False,True
2870,2014,1198.0,86.7,5.0,4.94,False,False,False,True,True
2871,2012,1598.0,103.6,5.0,4.29,False,False,False,True,False
2872,2014,998.0,67.04,5.0,3.0,False,False,False,True,True
2873,2014,1498.0,88.8,5.0,6.5,True,False,False,False,True
2874,2015,1198.0,73.9,5.0,4.9,False,False,False,True,True
2875,2016,1498.0,98.6,5.0,5.4,True,False,False,False,True
2876,2014,1968.0,187.74,5.0,24.0,True,False,False,False,False
2877,2019,1047.0,69.0,5.0,7.46,True,False,False,False,True
2878,2017,1498.0,108.5,5.0,9.6,True,False,False,False,False
2879,2014,1968.0,187.74,5.0,25.0,True,False,False,False,False
2880,2014,1461.0,108.5,5.0,6.8,True,False,False,False,True
2881,2016,1498.0,103.52,5.0,8.59,True,False,False,False,False
2882,2016,1498.0,99.0,5.0,5.29,True,False,False,False,True
2883,2011,1405.0,70.0,8.0,2.5,True,False,False,False,True
2884,2011,2143.0,167.62,5.0,13.9,True,False,False,False,False
2885,2014,2982.0,168.5,7.0,20.0,True,False,False,False,True
2886,2011,1497.0,118.0,5.0,3.4,False,False,False,True,True
2887,2015,1197.0,81.83,5.0,5.5,False,False,False,True,True
2888,2012,1598.0,103.6,5.0,3.65,True,False,False,False,True
2889,2011,2499.0,141.0,7.0,5.86,True,False,False,False,True
2890,2018,1497.0,121.36,5.0,10.44,False,False,False,True,False
2892,2011,1396.0,90.0,5.0,3.37,True,False,False,False,True
2893,2011,2494.0,100.6,8.0,6.95,True,False,False,False,True
2894,2018,1497.0,108.5,5.0,9.9,True,False,False,False,True
2895,2012,1399.0,68.05,5.0,3.3,True,False,False,False,True
2896,2013,2967.0,300.0,4.0,50.5,True,False,False,False,False
2897,2015,1582.0,126.2,5.0,12.5,True,False,False,False,False
2898,2014,1968.0,140.0,5.0,20.5,True,False,False,False,False
2899,2017,2179.0,140.0,7.0,14.5,True,False,False,False,True
2900,2017,2999.0,174.57,7.0,20.0,True,False,False,False,False
2901,2014,1248.0,74.0,5.0,5.25,True,False,False,False,True
2902,2015,1373.0,91.1,5.0,5.9,False,False,False,True,True
2903,2013,814.0,55.2,5.0,2.6,False,False,False,True,True
2904,2007,2987.0,198.5,5.0,11.0,True,False,False,False,False
2905,2011,1995.0,177.0,5.0,15.5,True,False,False,False,False
2906,2017,1186.0,73.97,5.0,5.75,True,False,False,False,True
2907,2015,2993.0,301.73,5.0,75.0,True,False,False,False,False
2908,2007,1248.0,75.0,5.0,2.0,True,False,False,False,True
2909,2008,1086.0,62.1,5.0,2.3,False,False,False,True,True
2910,2009,2494.0,102.0,8.0,8.2,True,False,False,False,True
2911,2015,1197.0,81.83,5.0,4.8,False,False,False,True,True
2912,2008,2987.0,198.5,5.0,8.5,True,False,False,False,False
2913,2011,1399.0,68.0,5.0,2.9,True,False,False,False,True
2914,2012,1364.0,86.79,5.0,6.5,True,False,False,False,True
2915,2018,1197.0,81.86,5.0,5.85,False,False,False,True,True
2916,2019,1956.0,170.0,5.0,23.91,True,False,False,False,True
2917,2019,1197.0,81.8,5.0,7.36,False,False,False,True,False
2918,2014,2982.0,171.0,7.0,17.25,True,False,False,False,True
2919,2013,1598.0,103.6,5.0,7.0,True,False,False,False,True
2920,2017,2393.0,147.8,7.0,17.65,True,False,False,False,True
2921,2013,1399.0,68.1,5.0,2.5,True,False,False,False,True
2922,2015,1364.0,67.05,5.0,6.0,True,False,False,False,True
2923,2018,2523.0,63.0,7.0,8.25,True,False,False,False,True
2924,2018,2179.0,187.7,5.0,44.83,True,False,False,False,False
2925,2011,1995.0,181.0,5.0,10.5,True,False,False,False,False
2926,2008,1495.0,94.0,5.0,1.9,False,False,False,True,True
2927,2016,998.0,67.04,5.0,4.25,False,False,False,True,False
2928,2014,2179.0,187.7,5.0,26.5,True,False,False,False,False
2929,2013,2698.0,179.5,5.0,22.5,True,False,False,False,False
2930,2011,1461.0,63.1,5.0,3.3,True,False,False,False,True
2931,2015,1198.0,86.7,5.0,4.3,False,False,False,True,True
2932,2012,1461.0,83.8,5.0,5.25,True,False,False,False,True
2933,2015,2494.0,100.6,8.0,11.75,True,False,False,False,True
2934,2014,1198.0,86.7,5.0,4.25,False,False,False,True,True
2935,2012,2143.0,204.0,5.0,14.22,True,False,False,False,False
2936,2015,1197.0,78.9,5.0,4.2,False,False,False,True,True
2937,2017,2755.0,171.5,8.0,18.25,True,False,False,False,False
2938,2013,2148.0,170.0,5.0,18.5,True,False,False,False,True
2939,2008,1298.0,88.2,5.0,2.4,False,False,False,True,True
2940,2016,1248.0,74.0,5.0,6.5,True,False,False,False,True
2941,2014,1086.0,62.1,5.0,3.2,False,False,True,False,True
2942,2015,998.0,67.04,5.0,3.99,False,False,False,True,False
2943,2014,1498.0,89.84,5.0,5.45,True,False,False,False,True
2944,2010,1248.0,90.0,5.0,2.7,True,False,False,False,True
2945,2016,1498.0,98.6,5.0,6.25,True,False,False,False,True
2946,2016,2179.0,140.0,7.0,13.28,True,False,False,False,True
2947,2012,1461.0,63.1,5.0,3.7,True,False,False,False,True
2948,2018,2143.0,167.62,5.0,39.51,True,False,False,False,False
2949,2010,1248.0,90.0,5.0,1.4,True,False,False,False,True
2950,2014,1248.0,74.0,5.0,3.5,True,False,False,False,True
2951,2012,1197.0,85.8,5.0,3.78,False,False,False,True,True
2952,2015,1405.0,69.01,5.0,2.7,True,False,False,False,True
2953,2013,1498.0,98.6,5.0,3.2,True,False,False,False,True
2954,2016,1197.0,81.8,5.0,5.0,False,False,False,True,True
2955,2012,1248.0,88.8,7.0,7.0,True,False,False,False,True
2956,2014,1197.0,82.0,5.0,2.85,False,False,False,True,True
2957,2016,1198.0,67.04,5.0,4.25,False,False,False,True,True
2958,2014,1197.0,82.0,5.0,4.9,False,False,False,True,True
2959,2017,1956.0,170.0,5.0,16.9,True,False,False,False,True
2960,2014,1199.0,73.9,5.0,4.25,True,False,False,False,True
2961,2015,1198.0,86.7,5.0,4.34,False,False,False,True,False
2962,2012,1995.0,184.0,5.0,17.0,True,False,False,False,False
2963,2017,1995.0,184.0,5.0,28.45,True,False,False,False,False
2964,2014,1497.0,116.3,5.0,6.15,False,False,False,True,False
2965,2014,2696.0,162.0,7.0,9.25,True,False,False,False,True
2966,2015,1248.0,74.0,5.0,4.85,True,False,False,False,True
2967,2014,1248.0,74.0,5.0,4.8,True,False,False,False,True
2968,2012,1198.0,86.8,5.0,2.3,False,False,False,True,True
2969,2016,1197.0,82.0,5.0,4.75,False,False,False,True,True
2970,2017,1248.0,74.0,5.0,5.0,True,False,False,False,True
2971,2015,814.0,55.2,5.0,2.5,False,False,False,True,True
2972,2017,1197.0,81.83,5.0,5.95,False,False,False,True,True
2973,2014,1984.0,181.0,5.0,16.0,True,False,False,False,False
2974,2014,1498.0,89.84,5.0,6.15,True,False,False,False,True
2975,2014,1197.0,85.8,5.0,4.05,False,False,False,True,True
2976,2010,1396.0,90.0,5.0,3.1,True,False,False,False,True
2977,2013,1197.0,81.8,5.0,5.49,False,False,False,True,True
2978,2010,4806.0,394.3,4.0,42.91,False,False,False,True,False
2979,2015,1248.0,75.0,5.0,5.7,True,False,False,False,True
2980,2014,1198.0,86.8,5.0,2.85,False,False,False,True,True
2981,2012,1199.0,79.4,5.0,2.35,False,False,False,True,True
2982,2018,1591.0,121.3,5.0,14.76,False,False,False,True,False
2983,2008,1497.0,78.0,5.0,2.25,False,False,False,True,True
2984,2016,1197.0,85.8,5.0,3.65,False,False,False,True,True
2985,2016,1498.0,98.59,5.0,7.25,True,False,False,False,True
2986,2010,1995.0,170.0,5.0,10.69,True,False,False,False,False
2987,2014,1591.0,121.3,5.0,5.5,False,False,False,True,True
2988,2005,2494.0,102.0,8.0,5.1,True,False,False,False,True
2989,2014,998.0,67.04,5.0,3.25,False,False,False,True,True
2990,2018,1248.0,88.5,7.0,9.25,True,False,False,False,True
2991,2008,796.0,46.3,5.0,1.7,False,False,False,True,True
2992,2010,998.0,66.1,5.0,2.87,False,False,False,True,True
2993,2009,2993.0,235.0,5.0,17.75,True,False,False,False,False
2994,2017,1198.0,82.0,5.0,4.5,False,False,False,True,True
2995,2008,1197.0,80.0,5.0,2.95,False,False,False,True,False
2996,2007,1799.0,130.0,5.0,2.6,False,False,False,True,False
2997,2010,1197.0,78.9,5.0,3.0,False,False,False,True,True
2998,2014,2143.0,170.0,5.0,15.5,True,False,False,False,False
2999,2011,1496.0,88.73,5.0,2.8,False,False,False,True,True
3000,2010,1497.0,118.0,5.0,2.5,False,False,False,True,True
3001,2014,1248.0,74.0,5.0,5.75,True,False,False,False,True
3002,2010,1197.0,81.8,5.0,2.8,False,False,False,True,True
3003,2014,1591.0,121.3,5.0,4.59,False,False,False,True,True
3004,2012,1248.0,73.94,5.0,3.65,True,False,False,False,True
3005,2015,2982.0,168.5,7.0,19.85,True,False,False,False,True
3006,2018,1956.0,170.0,5.0,18.5,True,False,False,False,True
3007,2017,1197.0,81.83,5.0,6.95,False,False,False,True,True
3008,2014,998.0,58.16,5.0,2.85,False,False,False,False,True
3009,2012,2179.0,138.0,7.0,3.75,True,False,False,False,True
3010,2008,1248.0,73.9,5.0,2.3,True,False,False,False,True
3011,2016,1396.0,69.01,5.0,2.3,True,False,False,False,True
3012,2016,1248.0,74.0,5.0,5.95,True,False,False,False,True
3013,2016,998.0,67.04,5.0,3.49,False,False,False,True,False
3014,2016,2993.0,258.0,5.0,47.7,True,False,False,False,False
3015,2015,1198.0,74.0,5.0,6.43,False,False,False,True,True
3016,2011,2179.0,138.03,7.0,4.5,True,False,False,False,True
3017,2018,1598.0,181.0,4.0,39.75,False,False,False,True,False
3018,2015,1196.0,70.0,5.0,4.0,False,False,False,True,True
3019,2015,1498.0,98.6,5.0,6.98,True,False,False,False,True
3020,2006,1991.0,112.0,7.0,1.75,True,False,False,False,True
3021,2013,1968.0,108.5,5.0,4.75,True,False,False,False,True
3022,2016,2982.0,171.0,7.0,23.5,True,False,False,False,True
3023,2014,1582.0,126.32,5.0,7.49,True,False,False,False,True
3024,2015,2179.0,140.0,7.0,10.85,True,False,False,False,True
3025,2017,799.0,53.3,5.0,3.5,False,False,False,True,True
3026,2015,1197.0,81.83,5.0,6.3,False,False,False,True,True
3027,2012,1497.0,116.3,5.0,6.75,False,False,False,True,False
3028,2017,3198.0,197.0,7.0,28.88,True,False,False,False,False
3029,2016,1798.0,157.75,5.0,14.23,False,False,False,True,False
3030,2012,1995.0,190.0,5.0,15.0,True,False,False,False,False
3031,2013,1373.0,80.9,7.0,5.8,False,False,False,False,True
3032,2013,1248.0,73.94,5.0,3.75,True,False,False,False,True
3034,2011,2982.0,171.0,7.0,12.75,True,False,False,False,True
3035,2009,1298.0,88.2,5.0,1.95,False,False,False,True,True
3036,2018,1199.0,84.0,5.0,4.95,False,False,False,True,True
3037,2015,1497.0,117.3,5.0,8.25,False,False,False,True,False
3038,2013,1995.0,170.0,5.0,20.99,True,False,False,False,False
3039,2010,2143.0,203.0,5.0,17.5,True,False,False,False,False
3040,2015,1248.0,74.0,5.0,5.36,True,False,False,False,True
3041,2014,1373.0,93.7,7.0,6.35,False,False,False,True,True
3042,2011,1591.0,121.3,5.0,2.95,False,False,False,True,True
3043,2019,2179.0,147.5,5.0,55.7,True,False,False,False,False
3044,2009,1086.0,62.0,5.0,1.15,False,False,False,True,True
3045,2017,2143.0,167.62,5.0,37.5,True,False,False,False,False
3046,2017,1197.0,78.9,5.0,4.07,False,False,False,True,True
3047,2012,1199.0,73.9,5.0,2.99,True,False,False,False,True
3048,2017,1248.0,88.5,5.0,7.9,True,False,False,False,True
3049,2016,1461.0,83.8,5.0,7.49,True,False,False,False,True
3050,2009,1248.0,75.0,5.0,1.1,True,False,False,False,True
3051,2016,2987.0,254.8,7.0,56.0,True,False,False,False,False
3052,2016,1186.0,73.97,5.0,3.5,True,False,False,False,True
3053,2008,1493.0,110.0,5.0,3.0,True,False,False,False,True
3054,2014,1591.0,121.3,5.0,6.1,False,False,False,True,True
3055,2010,1196.0,70.0,5.0,2.25,False,False,False,True,True
3056,2016,1248.0,74.0,5.0,5.95,True,False,False,False,True
3057,2013,1461.0,63.12,5.0,4.95,True,False,False,False,True
3058,2015,1198.0,74.0,5.0,5.49,False,False,False,True,True
3059,2019,1995.0,190.0,5.0,6.67,True,False,False,False,False
3060,2015,1598.0,103.52,5.0,6.25,False,False,False,True,True
3062,2014,2967.0,241.4,7.0,34.88,True,False,False,False,False
3063,2016,1248.0,88.5,5.0,6.9,True,False,False,False,True
3064,2014,1498.0,98.6,5.0,5.99,True,False,False,False,True
3065,2010,3498.0,272.0,5.0,10.4,False,False,False,True,False
3066,2012,2967.0,241.38,5.0,29.0,True,False,False,False,False
3067,2016,2179.0,118.3,7.0,5.85,True,False,False,False,True
3068,2006,1493.0,100.0,5.0,2.21,False,False,False,True,False
3069,2010,1586.0,103.3,5.0,2.4,False,False,False,True,True
3070,2009,1798.0,138.1,5.0,3.0,False,False,False,True,True
3071,2012,1598.0,103.6,5.0,3.75,False,False,False,True,False
3072,2015,814.0,55.2,5.0,2.95,False,False,False,True,True
3073,2011,1968.0,108.5,5.0,5.8,True,False,False,False,True
3074,2012,1248.0,74.0,5.0,4.9,True,False,False,False,True
3075,2018,1798.0,138.03,5.0,16.95,False,False,False,True,False
3076,2013,2494.0,100.0,8.0,12.5,True,False,False,False,True
3077,2017,1047.0,69.0,5.0,5.0,True,False,False,False,True
3078,2015,1598.0,103.52,5.0,4.68,False,False,False,True,True
3079,2016,3198.0,197.0,7.0,29.8,True,False,False,False,False
3080,2017,799.0,53.3,5.0,3.46,False,False,False,True,True
3081,2012,1396.0,90.0,5.0,4.0,True,False,False,False,True
3082,2012,1896.0,106.0,5.0,4.5,True,False,False,False,True
3083,2013,1364.0,87.2,5.0,5.87,True,False,False,False,True
3084,2015,2179.0,120.0,8.0,9.5,True,False,False,False,True
3085,2013,1968.0,174.3,5.0,32.5,True,False,False,False,False
3086,2014,1248.0,73.8,8.0,3.88,True,False,False,False,True
3087,2013,1995.0,190.0,5.0,13.08,True,False,False,False,False
3088,2012,1461.0,84.8,5.0,3.5,True,False,False,False,True
3089,2010,2354.0,177.6,5.0,3.5,False,False,False,True,True
3090,2010,1493.0,110.0,5.0,4.45,True,False,False,False,True
3091,2015,796.0,34.2,8.0,2.35,False,False,False,True,True
3092,2015,1497.0,117.3,5.0,5.0,False,False,False,True,True
3093,2012,2967.0,241.4,5.0,28.0,True,False,False,False,False
3094,2007,1388.0,68.0,5.0,2.0,False,False,False,True,True
3095,2015,1396.0,88.73,5.0,6.35,True,False,False,False,True
3096,2015,2143.0,201.1,5.0,24.63,True,False,False,False,False
3097,2012,998.0,58.2,5.0,3.0,False,False,False,False,True
3098,2016,1498.0,98.59,5.0,7.9,True,False,False,False,True
3099,2011,1197.0,80.0,5.0,3.25,False,False,False,True,True
3100,2016,1497.0,117.3,5.0,8.25,False,False,False,True,True
3101,2011,1461.0,63.1,5.0,2.85,True,False,False,False,True
3102,2010,1399.0,68.0,5.0,3.2,True,False,False,False,True
3103,2013,1198.0,75.0,5.0,1.75,False,False,False,True,True
3105,2009,2354.0,177.6,5.0,5.75,False,False,False,True,True
3106,2010,1798.0,157.75,5.0,4.7,False,False,False,True,False
3107,2017,796.0,35.0,5.0,2.9,False,False,False,True,True
3108,2012,1396.0,88.8,5.0,4.25,True,False,False,False,True
3109,2017,1582.0,126.2,5.0,14.5,True,False,False,False,False
3110,2016,1248.0,74.0,5.0,5.34,True,False,False,False,True
3111,2014,1248.0,74.0,5.0,3.85,True,False,False,False,True
3112,2009,2494.0,102.0,8.0,8.5,True,False,False,False,True
3113,2016,1120.0,71.0,5.0,4.2,True,False,False,False,True
3114,2016,1248.0,88.7,7.0,6.75,True,False,False,False,True
3115,2016,3198.0,197.2,7.0,26.0,True,False,False,False,False
3116,2019,1396.0,88.73,5.0,8.61,True,False,False,False,True
3117,2009,998.0,67.1,5.0,1.46,False,False,False,True,True
3118,2011,1248.0,73.9,5.0,2.8,True,False,False,False,True
3119,2018,998.0,58.2,4.0,4.0,False,False,False,False,True
3120,2014,1497.0,118.0,5.0,5.47,False,False,False,True,True
3121,2009,1298.0,85.8,5.0,2.45,False,False,False,True,True
3122,2014,1995.0,184.0,5.0,21.5,True,False,False,False,False
3123,2010,1368.0,90.0,5.0,1.38,False,False,False,True,True
3124,2016,2179.0,140.0,7.0,13.5,True,False,False,False,True
3125,2009,1197.0,78.9,5.0,3.1,False,False,False,True,False
3126,2016,1197.0,83.1,5.0,5.49,False,False,False,True,True
3127,2017,1248.0,88.5,5.0,9.51,True,False,False,False,True
3128,2012,1196.0,70.02,5.0,2.39,False,False,False,True,True
3129,2014,998.0,67.04,5.0,3.25,False,False,False,False,True
3130,2014,1197.0,103.5,5.0,5.65,False,False,False,True,False
3131,2010,2489.0,93.7,7.0,1.85,True,False,False,False,True
3132,2019,2995.0,340.0,5.0,2.02,False,False,False,True,False
3133,2013,1248.0,73.9,5.0,5.8,True,False,False,False,True
3134,2017,1199.0,74.0,5.0,6.9,False,False,False,True,True
3135,2013,1591.0,121.3,5.0,5.35,False,False,False,True,True
3136,2010,1086.0,68.05,5.0,2.85,False,False,False,True,True
3137,2014,2143.0,204.0,5.0,22.75,True,False,False,False,False
3138,1998,993.0,60.0,5.0,0.45,False,False,False,True,True
3139,2013,1197.0,78.9,5.0,4.64,False,False,False,True,True
3140,2016,1498.0,98.6,5.0,5.27,True,False,False,False,True
3141,2016,2179.0,148.0,7.0,10.0,True,False,False,False,True
3142,2015,1198.0,86.8,5.0,3.95,False,False,False,True,True
3143,2010,1197.0,80.0,5.0,3.38,False,False,False,True,True
3144,2018,1390.0,120.33,5.0,16.8,False,False,False,True,True
3145,2010,1198.0,88.8,5.0,1.99,False,False,False,True,True
3146,2017,1197.0,82.0,5.0,5.84,False,False,False,True,True
3147,2016,2993.0,270.9,5.0,36.15,True,False,False,False,False
3148,2014,2179.0,187.7,5.0,25.7,True,False,False,False,False
3149,2013,2179.0,140.0,7.0,9.24,True,False,False,False,True
3150,2015,1598.0,118.0,5.0,7.65,True,False,False,False,True
3151,2015,1968.0,174.33,5.0,25.31,True,False,False,False,False
3152,2013,1461.0,108.45,5.0,4.75,True,False,False,False,True
3153,2014,1197.0,85.8,5.0,6.69,False,False,False,True,True
3154,2012,1198.0,73.9,5.0,3.1,False,False,False,True,True
3155,2012,796.0,35.0,8.0,1.55,False,False,False,True,True
3156,2019,1197.0,81.86,5.0,6.84,False,False,False,True,False
3157,2014,624.0,37.5,4.0,1.6,False,False,False,True,True
3158,2017,1395.0,147.51,5.0,21.73,False,False,False,True,False
3159,2015,1198.0,74.0,5.0,4.75,False,False,False,True,True
3160,2015,796.0,47.3,5.0,2.45,False,False,False,True,True
3161,2019,1496.0,113.98,5.0,31.55,True,False,False,False,False
3162,2012,1968.0,140.8,5.0,10.25,True,False,False,False,False
3163,2019,2198.0,158.0,7.0,27.36,True,False,False,False,True
3164,2013,1499.0,110.0,5.0,6.5,False,False,False,True,True
3165,2016,1197.0,82.0,5.0,4.25,False,False,False,True,True
3166,2014,1199.0,82.4,5.0,5.5,False,False,False,True,True
3167,2015,1197.0,83.14,5.0,4.0,False,False,False,True,True
3168,2017,1193.0,88.7,5.0,4.65,False,False,False,True,True
3169,2015,2143.0,170.0,5.0,28.5,True,False,False,False,False
3170,2014,1998.0,163.7,5.0,7.11,True,False,False,False,True
3171,2013,1248.0,73.9,5.0,3.9,True,False,False,False,True
3172,2017,1197.0,81.86,5.0,5.6,False,False,False,True,True
3173,2012,1248.0,73.75,5.0,2.25,True,False,False,False,True
3174,2011,1582.0,126.32,5.0,3.9,True,False,False,False,True
3175,2014,2993.0,270.9,5.0,28.63,True,False,False,False,False
3176,2013,1798.0,157.75,5.0,7.25,False,False,False,True,False
3177,2006,998.0,67.1,5.0,2.0,False,False,False,True,True
3178,2011,1198.0,73.9,5.0,3.5,False,False,False,True,True
3179,2011,1799.0,130.2,5.0,5.0,False,False,False,True,True
3180,2015,1196.0,63.0,5.0,3.72,False,False,False,False,True
3181,2014,998.0,67.04,5.0,3.45,False,False,False,True,True
3182,2013,1248.0,74.0,5.0,4.5,True,False,False,False,True
3183,2018,1591.0,121.3,5.0,14.36,False,False,False,True,False
3184,2016,1197.0,82.0,5.0,5.5,False,False,False,True,True
3185,2013,1461.0,63.1,5.0,3.0,True,False,False,False,True
3186,2017,1197.0,81.86,5.0,6.08,False,False,False,True,True
3187,2013,1598.0,103.6,5.0,5.0,True,False,False,False,True
3188,2015,2982.0,168.5,7.0,20.25,True,False,False,False,False
3190,2018,2755.0,171.5,7.0,18.0,True,False,False,False,False
3191,2015,2143.0,107.3,5.0,17.5,True,False,False,False,False
3192,2013,814.0,55.2,5.0,2.1,False,False,False,True,True
3193,2012,1582.0,126.24,5.0,7.5,True,False,False,False,True
3194,2015,1496.0,113.98,4.0,24.77,True,False,False,False,False
3195,2015,1461.0,108.45,5.0,8.65,True,False,False,False,True
3196,2019,3198.0,197.0,7.0,35.5,True,False,False,False,False
